sura_id,ayah_index,ayah_text,model_text,start_time,end_time,similarity_score,status,notes,overlap_status
84,14,إِنَّهُۥ ظَنَّ أَن لَّن يَحُورَ,إِنَّهُ ظَنَّ أَنْ لَنْ يَحُورَ,72.81,78.06,0.9714285714285714,Success,Last word matched,No Overlap
84,15,بَلَىٰٓۚ إِنَّ رَبَّهُۥ كَانَ بِهِۦ بَصِيرٗا,كَانَا إِنَّ رَبَّهُ كَانَ بِهِ بَصِيرًا,78.78,84.64,0.8163265306122449,Success,Last word matched,Overlap Removed
84,16,فَلَآ أُقۡسِمُ بِٱلشَّفَقِ,فَلَا أُقْسِمُ بِالشَّفَقِ,85.46,88.67,0.9333333333333333,Success,Last word matched,No Overlap
84,17,وَٱلَّيۡلِ وَمَا وَسَقَ,وَاللَّيْلِ وَمَا وَسَقَ,89.51,91.75,0.8888888888888888,Success,Last word matched,No Overlap
84,18,وَٱلۡقَمَرِ إِذَا ٱتَّسَقَ,وَالْقَمَرِ إِذَا اتَّسَقَ,92.56,94.86,0.8666666666666667,Success,Last word matched,No Overlap
84,19,لَتَرۡكَبُنَّ طَبَقًا عَن طَبَقٖ,لَتَرْكَبُنَّ طَبَقًا عَنْ طَبَقٍ,95.85,100.44,1.0,Success,Last word matched,No Overlap
84,20,فَمَا لَهُمۡ لَا يُؤۡمِنُونَ,فَمَا لَهُمْ لَا يُؤْمِنُونَ,101.18,104.67,1.0,Success,Last word matched,No Overlap
84,21,وَإِذَا قُرِئَ عَلَيۡهِمُ ٱلۡقُرۡءَانُ لَا يَسۡجُدُونَۤ۩,وَإِذَا قُرِئَ عَلَيْهِمُ الْقُرْآنُ لَا يَسْجُدُونَ,105.54,111.29,0.9523809523809523,Success,Last word matched,No Overlap
84,22,بَلِ ٱلَّذِينَ كَفَرُواْ يُكَذِّبُونَ,بَلِ الَّذِينَ كَفَرُوا يُكَذِّبُونَ,112.1,116.33,0.9523809523809523,Success,Last word matched,No Overlap
84,23,وَٱللَّهُ أَعۡلَمُ بِمَا يُوعُونَ,وَاللَّهُ أَعْلَمُ بِمَا يُوعُونَ,117.27,121.31,0.95,Success,Last word matched,No Overlap
84,24,فَبَشِّرۡهُم بِعَذَابٍ أَلِيمٍ,فَبَشِّرْهُمْ بِعَذَابٍ أَلِيمٍ,122.4,126.69,1.0,Success,Last word matched,No Overlap
84,25,إِلَّا ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ لَهُمۡ أَجۡرٌ غَيۡرُ مَمۡنُونِۭ,إِلَّا الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ لَهُمْ أَجْرٌ غَيْرُ مَمْنُونٍ,127.62,136.7,0.9278350515463918,Success,Last word matched,No Overlap
