sura_id,ayah_index,ayah_text,model_text,start_time,end_time,similarity_score,status,notes,overlap_status
79,34,فَإِذَا جَآءَتِ ٱلطَّآمَّةُ ٱلۡكُبۡرَىٰ,فَإِذَا جَاءَتِ الطَّامَّةُ الْكُبْرَى,154.8,161.71,0.9130434782608695,Success,Last word matched,No Overlap
79,35,يَوۡمَ يَتَذَكَّرُ ٱلۡإِنسَٰنُ مَا سَعَىٰ,يَوْمَ يَتَذَكَّرُ الْإِنْسَانُ مَا سَعَى,162.62,167.31,0.9361702127659575,Success,Last word matched,No Overlap
79,36,وَبُرِّزَتِ ٱلۡجَحِيمُ لِمَن يَرَىٰ,وَبُرِّزَتِ الْجَحِيمُ لِمَنْ يَرَى,168.3,172.39,0.95,Success,Last word matched,No Overlap
79,37,فَأَمَّا مَن طَغَىٰ,فَأَمَّا مَنْ طَغَى,173.24,176.22,1.0,Success,Last word matched,No Overlap
79,38,وَءَاثَرَ ٱلۡحَيَوٰةَ ٱلدُّنۡيَا,وَآثَرَ الْحَيَاةَ الدُّنْيَا,177.02,180.07,0.8108108108108109,Success,Last word matched,No Overlap
79,39,فَإِنَّ ٱلۡجَحِيمَ هِيَ ٱلۡمَأۡوَىٰ,فَإِنَّ الْجَحِيمَ هِيَ الْمَأْوَى,180.83,184.43,0.9,Success,Last word matched,No Overlap
79,40,وَأَمَّا مَنۡ خَافَ مَقَامَ رَبِّهِۦ وَنَهَى ٱلنَّفۡسَ عَنِ ٱلۡهَوَىٰ,وَأَمَّا مَنْ خَافَ مَقَامَ رَبِّهِ وَنَهَى النَّفْسَ عَنِ الْهَوَى,185.5,192.49,0.9382716049382716,Success,Last word matched,No Overlap
79,41,فَإِنَّ ٱلۡجَنَّةَ هِيَ ٱلۡمَأۡوَىٰ,فَإِنَّ الْجَنَّةَ هِيَ الْمَأْوَى,193.43,197.41,0.8947368421052632,Success,Last word matched,No Overlap
79,42,يَسۡـَٔلُونَكَ عَنِ ٱلسَّاعَةِ أَيَّانَ مُرۡسَىٰهَا,يَسْأَلُونَكَ عَنِ السَّاعَةِ أَيَّانَ مُرْسَاهَا,198.59,203.52,0.896551724137931,Success,Last word matched,No Overlap
79,43,فِيمَ أَنتَ مِن ذِكۡرَىٰهَآ,فِيمَ أَنْتَ مِنْ ذِكْرَاهَا,204.5,208.11,0.9411764705882353,Success,Last word matched,No Overlap
79,44,إِلَىٰ رَبِّكَ مُنتَهَىٰهَآ,إِلَى رَبِّكَ مُنْتَهَاهَا,209.02,212.5,0.9333333333333333,Success,Last word matched,No Overlap
79,45,إِنَّمَآ أَنتَ مُنذِرُ مَن يَخۡشَىٰهَا,إِنَّمَا أَنْتَ مُنْذِرُ مَنْ يَخْشَاهَا,213.41,219.82,0.9565217391304348,Success,Last word matched,No Overlap
79,46,كَأَنَّهُمۡ يَوۡمَ يَرَوۡنَهَا لَمۡ يَلۡبَثُوٓاْ إِلَّا عَشِيَّةً أَوۡ ضُحَىٰهَا,كَأَنَّهُمْ يَوْمَ يَرَوْنَهَا لَمْ يَلْبَثُوا إِلَّا عَشِيَّةً أَوْ ضُحَاهَا,220.92,230.23,0.9772727272727273,Success,Last word matched,No Overlap
