sura_id,ayah_index,ayah_text,model_text,start_time,end_time,similarity_score,status,notes,overlap_status
83,13,إِذَا تُتۡلَىٰ عَلَيۡهِ ءَايَٰتُنَا قَالَ أَسَٰطِيرُ ٱلۡأَوَّلِينَ,إِذَا تُتْلَى عَلَيْهِ آيَاتُنَا قَالَ أَسَاطِيرُ الْأَوَّلِينَ,74.38,81.69,0.935064935064935,Success,Last word matched,No Overlap
83,14,كـَلَّاۖ بَلۡۜ رَانَ عَلَىٰ قُلُوبِهِم مَّا كَانُواْ يَكۡسِبُونَ,كَلَّا وَالْمُؤْمِنِينَ رَانَ عَلَى قُلُوبِهِمْ مَا كَانُوا يَكْسِبُونَ,82.59,91.0,0.8780487804878049,Success,Last word matched,Overlap Removed
83,15,كـَلَّآ إِنَّهُمۡ عَن رَّبِّهِمۡ يَوۡمَئِذٖ لَّمَحۡجُوبُونَ,كَلَّا إِنَّهُمْ عَنْ رَبِّهِمْ يَوْمَئِذٍ لَمَحْجُوبُونَ,91.72,99.08,0.9841269841269841,Success,Last word matched,No Overlap
83,16,ثُمَّ إِنَّهُمۡ لَصَالُواْ ٱلۡجَحِيمِ,ثُمَّ إِنَّهُمْ لَصَالُو الْجَحِيمِ,99.84,104.56,0.926829268292683,Success,Last word matched,No Overlap
83,17,ثُمَّ يُقَالُ هَٰذَا ٱلَّذِي كُنتُم بِهِۦ تُكَذِّبُونَ,ثُمَّ يُقَالُ هَذَا الَّذِي كُنْتُمْ بِهِ تُكَذِّبُونَ,105.35,113.04,0.9523809523809523,Success,Last word matched,No Overlap
83,18,كـَلَّآ إِنَّ كِتَٰبَ ٱلۡأَبۡرَارِ لَفِي عِلِّيِّينَ,كَلَّا إِنَّ كِتَابَ الْأَبْرَارِ لَفِي عِلِّيِّينَ,114.03,121.46,0.9310344827586207,Success,Last word matched,No Overlap
83,19,وَمَآ أَدۡرَىٰكَ مَا عِلِّيُّونَ,وَمَا أَدْرَاكَ مَا عِلِّيُّونَ,122.21,126.69,0.9444444444444444,Success,Last word matched,No Overlap
83,20,كِتَٰبٞ مَّرۡقُومٞ,كِتَابٌ مَرْقُومٌ,127.58,130.72,0.9473684210526315,Success,Last word matched,No Overlap
83,21,يَشۡهَدُهُ ٱلۡمُقَرَّبُونَ,يَشْهَدُهُ الْمُقَرَّبُونَ,131.33,134.79,0.9285714285714286,Success,Last word matched,No Overlap
83,22,إِنَّ ٱلۡأَبۡرَارَ لَفِي نَعِيمٍ,إِنَّ الْأَبْرَارَ لَفِي نَعِيمٍ,135.66,139.73,0.9473684210526315,Success,Last word matched,No Overlap
83,23,عَلَى ٱلۡأَرَآئِكِ يَنظُرُونَ,عَلَى الْأَرَائِكِ يَنْظُرُونَ,140.36,145.13,0.9444444444444444,Success,Last word matched,No Overlap
83,24,تَعۡرِفُ فِي وُجُوهِهِمۡ نَضۡرَةَ ٱلنَّعِيمِ,تَعْرِفُ فِي وُجُوهِهِمْ نَضْرَةَ النَّعِيمِ,145.89,151.02,0.9615384615384616,Success,Last word matched,No Overlap
83,26,خِتَٰمُهُۥ مِسۡكٞۚ وَفِي ذَٰلِكَ فَلۡيَتَنَافَسِ ٱلۡمُتَنَٰفِسُونَ,تِتَامُهُ وَفِي ذَلِكَ فَلْيَتَنَافَسِ الْمُتَنَافِسُونَ,157.12,165.18,0.8405797101449275,Success,Last word matched,Overlap Removed
83,27,وَمِزَاجُهُۥ مِن تَسۡنِيمٍ,وَمِزَاجُهُ مِنْ تَسْنِيمٍ,166.01,169.79,0.967741935483871,Success,Last word matched,No Overlap
83,28,عَيۡنٗا يَشۡرَبُ بِهَا ٱلۡمُقَرَّبُونَ,عَيْنًا يَشْرَبُ بِهَا الْمُقَرَّبُونَ,170.4,175.2,0.9545454545454546,Success,Last word matched,No Overlap
83,29,إِنَّ ٱلَّذِينَ أَجۡرَمُواْ كَانُواْ مِنَ ٱلَّذِينَ ءَامَنُواْ يَضۡحَكُونَ,إِنَّ الَّذِينَ أَجْرَمُوا كَانُوا مِنَ الَّذِينَ آمَنُوا يَضْحَكُونَ,175.91,183.9,0.9425287356321839,Success,Last word matched,No Overlap
83,30,وَإِذَا مَرُّواْ بِهِمۡ يَتَغَامَزُونَ,وَإِذَا مَرُّوا بِهِمْ يَتَغَامَزُونَ,184.97,189.42,1.0,Success,Last word matched,No Overlap
83,31,وَإِذَا ٱنقَلَبُوٓاْ إِلَىٰٓ أَهۡلِهِمُ ٱنقَلَبُواْ فَكِهِينَ,وَإِذَا انْقَلَبُوا إِلَى أَهْلِهِمُ انْقَلَبُوا فَكِهِينَ,190.14,197.94,0.9444444444444444,Success,Last word matched,No Overlap
83,32,وَإِذَا رَأَوۡهُمۡ قَالُوٓاْ إِنَّ هَٰٓؤُلَآءِ لَضَآلُّونَ,وَإِذَا رَأَوْهُمْ قَالُوا إِنَّ هَؤُلَاءِ لَضَالُّونَ,198.85,210.37,1.0,Success,Last word matched,No Overlap
83,33,وَمَآ أُرۡسِلُواْ عَلَيۡهِمۡ حَٰفِظِينَ,وَمَا أُرْسِلُوا عَلَيْهِمْ حَافِظِينَ,211.25,216.85,0.9777777777777777,Success,Last word matched,No Overlap
83,34,فَٱلۡيَوۡمَ ٱلَّذِينَ ءَامَنُواْ مِنَ ٱلۡكُفَّارِ يَضۡحَكُونَ,فَالْيَوْمَ الَّذِينَ آمَنُوا مِنَ الْكُفَّارِ يَضْحَكُونَ,217.72,224.02,0.9014084507042254,Success,Last word matched,No Overlap
83,35,عَلَى ٱلۡأَرَآئِكِ يَنظُرُونَ,عَلَى الْأَرَائِكِ يَنْظُرُونَ,225.22,230.85,0.9444444444444444,Success,Last word matched,No Overlap
83,36,هَلۡ ثُوِّبَ ٱلۡكُفَّارُ مَا كَانُواْ يَفۡعَلُونَ,هَلْ ثُوِّبَ الْكُفَّارُ مَا كَانُوا يَفْعَلُونَ,231.88,238.51,0.9655172413793104,Success,Last word matched,No Overlap
